DATE,NUMBER OF ELECTRIC VEHICLES,VEHICLE MODEL YEAR,VEHICLE MAKE,LOCATION,VEHICLE MODEL
06-01-24,1,2013,TESLA,HALIFAX COUNTY,MODEL S
06-01-24,1,2015,NISSAN,LUNENBURG COUNTY,LEAF S/SV/SL
06-01-24,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2018,TESLA,QUEENS COUNTY,3
06-01-24,1,2018,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2013,NISSAN,ANNAPOLIS COUNTY,LEAF
06-01-24,1,2015,TESLA,ANNAPOLIS COUNTY,S
06-01-24,1,2018,HYUNDAI,DIGBY COUNTY,IONIQ
06-01-24,1,2018,TESLA,HALIFAX COUNTY,3
06-01-24,1,2017,TESLA,HALIFAX COUNTY,X
06-01-24,1,2019,CHEVROLET,KINGS COUNTY,BOLT
06-01-24,1,2018,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2019,CHEVROLET,KINGS COUNTY,BOLT
06-01-24,1,2018,FORD,HALIFAX COUNTY,FOCUS
06-01-24,1,2019,NISSAN,HALIFAX COUNTY,LEAF
06-01-24,1,2016,BMW,HALIFAX COUNTY,I3
06-01-24,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2019,NISSAN,HALIFAX COUNTY,LEAF
06-01-24,1,2019,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,HYUNDAI,PICTOU COUNTY,KONA
06-01-24,1,2019,NISSAN,COLCHESTER COUNTY,LEAF
06-01-24,1,2019,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2016,KIA,HALIFAX COUNTY,SOUL
06-01-24,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2019,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2020,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2020,CHEVROLET,KINGS COUNTY,BOLT
06-01-24,1,2020,CHEVROLET,KINGS COUNTY,BOLT
06-01-24,1,2020,CHEVROLET,KINGS COUNTY,BOLT
06-01-24,1,2019,CHEVROLET,LUNENBURG COUNTY,BOLT EV
06-01-24,1,2018,TESLA,HALIFAX COUNTY,3
06-01-24,1,2020,HYUNDAI,HALIFAX COUNTY,IONIQ
06-01-24,1,2015,BMW,HALIFAX COUNTY,I3
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2020,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2019,AUDI,HALIFAX COUNTY,E-TRON
06-01-24,1,2019,AUDI,HALIFAX COUNTY,E-TRON
06-01-24,1,2018,NISSAN,LUNENBURG COUNTY,LEAF
06-01-24,1,2021,MINI,HALIFAX COUNTY,COOPERSE
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA EV
06-01-24,1,2016,MITSUBISHI,HALIFAX COUNTY,IMIEV
06-01-24,1,2018,TESLA,HALIFAX COUNTY,X P100D
06-01-24,1,2020,TESLA,PICTOU COUNTY,MODEL 3
06-01-24,1,2020,TESLA,KINGS COUNTY,Y
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2020,TESLA,HALIFAX COUNTY,Y
06-01-24,1,2020,TESLA,HALIFAX COUNTY,3
06-01-24,1,2020,NISSAN,HALIFAX COUNTY,LEAF
06-01-24,1,2020,KIA,ANNAPOLIS COUNTY,SOUL EV
06-01-24,1,2018,FORD,COLCHESTER COUNTY,FUSION
06-01-24,1,2017,TESLA,COLCHESTER COUNTY,X
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA ELECTRCI
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2019,AUDI,HALIFAX COUNTY,E-TRON
06-01-24,1,2020,HYUNDAI,LUNENBURG COUNTY,KONA
06-01-24,1,2020,TESLA,LUNENBURG COUNTY,3
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2021,HYUNDAI,COLCHESTER COUNTY,KONA
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2018,SMART,HALIFAX COUNTY,EQ FORTWO
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2016,TESLA,LUNENBURG COUNTY,MODEL X
06-01-24,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2020,AUDI,HALIFAX COUNTY,Q5 E
06-01-24,1,2018,NISSAN,HALIFAX COUNTY,LFS
06-01-24,1,2020,FORD,CUMBERLAND COUNTY,FUSION
06-01-24,1,2013,NISSAN,HALIFAX COUNTY,LEAF
06-01-24,1,2016,NISSAN,HALIFAX COUNTY,LEAF
06-01-24,1,2020,TOYOTA,HALIFAX COUNTY,PRIUS PRIME
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2021,HYUNDAI,HANTS COUNTY,KONA EV
06-01-24,1,2021,TOYOTA,HALIFAX COUNTY,PRIUS PRIME
06-01-24,1,2015,TESLA,HANTS COUNTY,S
06-01-24,1,2021,HYUNDAI,KINGS COUNTY,KONA
06-01-24,1,2018,TESLA,HALIFAX COUNTY,3
06-01-24,1,2011,HYUNDAI,HALIFAX COUNTY,SONATA
06-01-24,1,2021,HYUNDAI,ANNAPOLIS COUNTY,KONA
06-01-24,1,2021,HYUNDAI,LUNENBURG COUNTY,KONA PREF E/V
06-01-24,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT EV
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2020,NISSAN,KINGS COUNTY,LEAF
06-01-24,1,2021,HYUNDAI,ANNAPOLIS COUNTY,KONA EV
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2021,HYUNDAI,KINGS COUNTY,KONA
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2021,FORD,HALIFAX COUNTY,MUSTANG
06-01-24,1,2020,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2020,HYUNDAI,HALIFAX COUNTY,IONIQ EV
06-01-24,1,2020,HYUNDAI,HALIFAX COUNTY,IONIQ
06-01-24,1,2017,NISSAN,HALIFAX COUNTY,LEAF
06-01-24,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT EV
06-01-24,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2019,AUDI,ANTIGONISH COUNTY,E-TRON TECHNIK QUATT
06-01-24,1,2021,TESLA,LUNENBURG COUNTY,MODEL 3
06-01-24,1,2020,PORSCHE,HALIFAX COUNTY,TAYCAN
06-01-24,1,2018,TESLA,COLCHESTER COUNTY,3
06-01-24,1,2018,TESLA,PICTOU COUNTY,3
06-01-24,1,2018,TESLA,HALIFAX COUNTY,3
06-01-24,1,2019,CHEVROLET,HALIFAX COUNTY,SSM
06-01-24,1,2021,KIA,ANNAPOLIS COUNTY,SOUL EV
06-01-24,1,2018,CHEVROLET,LUNENBURG COUNTY,SSM
06-01-24,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2021,HYUNDAI,ANNAPOLIS COUNTY,KONA EV
06-01-24,1,2021,TESLA,HALIFAX COUNTY,Y
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2016,TESLA,LUNENBURG COUNTY,MSS
06-01-24,1,2020,CHEVROLET,COLCHESTER COUNTY,BOLT EV
06-01-24,1,2021,HYUNDAI,ANTIGONISH COUNTY,KONA
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2021,VOLVO,HALIFAX COUNTY,XC40
06-01-24,1,2018,TESLA,HALIFAX COUNTY,3
06-01-24,1,2018,FORD,HALIFAX COUNTY,FOCUS
06-01-24,1,2021,TESLA,HANTS COUNTY,MODEL 3
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2021,TESLA,HALIFAX COUNTY,Y
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2020,TESLA,ANNAPOLIS COUNTY,3
06-01-24,1,2021,HYUNDAI,COLCHESTER COUNTY,KONA EV
06-01-24,1,2012,MITSUBISHI,LUNENBURG COUNTY,I-MIEV
06-01-24,1,2021,HYUNDAI,LUNENBURG COUNTY,KONA EV
06-01-24,1,2021,FORD,ANTIGONISH COUNTY,MUSTANG MACH-E
06-01-24,1,2022,MINI,HALIFAX COUNTY,COOPER
06-01-24,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2020,HYUNDAI,CAPE BRETON COUNTY,IONIQ EV
06-01-24,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2021,TESLA,YARMOUTH COUNTY,3
06-01-24,1,2019,HYUNDAI,ANNAPOLIS COUNTY,KONA ULTIMATE
06-01-24,1,2018,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,ZERO,KINGS COUNTY,FX ZF7.2
06-01-24,1,2021,ZERO,KINGS COUNTY,FX ZF7.2
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2021,FORD,ANTIGONISH COUNTY,MACH E
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,SANTA FE
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2020,HYUNDAI,HANTS COUNTY,IONIQ EV
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA EV
06-01-24,1,2021,HYUNDAI,KINGS COUNTY,KONA
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2020,KIA,ANNAPOLIS COUNTY,NIRO EV
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,CHEVROLET,KINGS COUNTY,BOLT
06-01-24,1,2020,CHEVROLET,HALIFAX COUNTY,BOLT EV
06-01-24,1,2019,HYUNDAI,COLCHESTER COUNTY,KONA
06-01-24,1,2021,HYUNDAI,COLCHESTER COUNTY,KONA
06-01-24,1,2019,HYUNDAI,COLCHESTER COUNTY,KONA
06-01-24,1,2020,HYUNDAI,COLCHESTER COUNTY,KONA
06-01-24,1,2021,KIA,HALIFAX COUNTY,NIRO EV
06-01-24,1,2020,TESLA,PICTOU COUNTY,MODEL 3
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA EV
06-01-24,1,2022,CHEVROLET,KINGS COUNTY,BOLT
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,HYUNDAI,HANTS COUNTY,KONA EV
06-01-24,1,2019,NISSAN,HALIFAX COUNTY,LEAF
06-01-24,1,2021,HYUNDAI,PICTOU COUNTY,KONA EV
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2021,HYUNDAI,COLCHESTER COUNTY,KONA
06-01-24,1,2019,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2016,CHEVROLET,HALIFAX COUNTY,SPARK
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2021,TESLA,HALIFAX COUNTY,Y
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,KONA EV
06-01-24,1,2019,NISSAN,HALIFAX COUNTY,LEAF
06-01-24,1,2021,TESLA,LUNENBURG COUNTY,MODEL Y
06-01-24,1,2019,TESLA,HANTS COUNTY,3
06-01-24,1,2020,TESLA,LUNENBURG COUNTY,YGE
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2016,TESLA,HALIFAX COUNTY,S
06-01-24,1,2021,TESLA,CAPE BRETON COUNTY,MODEL 3
06-01-24,1,2021,TESLA,KINGS COUNTY,MODEL 3
06-01-24,1,2021,TESLA,ANNAPOLIS COUNTY,MODEL Y
06-01-24,1,2020,PORSCHE,HALIFAX COUNTY,Y1AFC1
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,IONIQ
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA EV
06-01-24,1,2022,HYUNDAI,COLCHESTER COUNTY,KONA EV
06-01-24,1,2021,TESLA,HANTS COUNTY,3
06-01-24,1,2021,HYUNDAI,KINGS COUNTY,KONA
06-01-24,1,2021,TESLA,ANTIGONISH COUNTY,MODEL 3
06-01-24,1,2017,TESLA,HALIFAX COUNTY,MSS
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,SANTA FE
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2021,HYUNDAI,ANNAPOLIS COUNTY,KONA
06-01-24,1,2022,HYUNDAI,KINGS COUNTY,ELANTRA
06-01-24,1,2018,TESLA,HALIFAX COUNTY,5
06-01-24,1,2022,KIA,HALIFAX COUNTY,SOUL EV (SK3EV)
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2021,TESLA,PICTOU COUNTY,MODEL 3
06-01-24,1,2021,TESLA,RICHMOND COUNTY,MODEL 3
06-01-24,1,2019,NISSAN,KINGS COUNTY,LEAF
06-01-24,1,2019,TESLA,LUNENBURG COUNTY,3
06-01-24,1,2020,BMH,CAPE BRETON COUNTY,FRAME
06-01-24,1,2019,TESLA,YARMOUTH COUNTY,3.0D
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2019,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2015,TESLA,HALIFAX COUNTY,S
06-01-24,1,2018,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2020,VOLKSWAGEN,HALIFAX COUNTY,E-GOLF
06-01-24,1,2017,VOLKSWAGEN,HALIFAX COUNTY,E-GOLF
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2021,HYUNDAI,ANNAPOLIS COUNTY,KONA
06-01-24,1,2019,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,MODEL S
06-01-24,1,2020,HYUNDAI,HALIFAX COUNTY,IONIQ
06-01-24,1,2022,TESLA,HALIFAX COUNTY,3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2018,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,HYUNDAI,KINGS COUNTY,KONA EV
06-01-24,1,2020,TESLA,HALIFAX COUNTY,3
06-01-24,1,2020,HYUNDAI,COLCHESTER COUNTY,IONIQ EV
06-01-24,1,2022,HYUNDAI,LUNENBURG COUNTY,KONA EV
06-01-24,1,2022,TESLA,HALIFAX COUNTY,Y
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2021,HYUNDAI,KINGS COUNTY,KONA
06-01-24,1,2022,HYUNDAI,HANTS COUNTY,KONA
06-01-24,1,2021,HYUNDAI,KINGS COUNTY,KONA
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,VOLVO,HALIFAX COUNTY,XC40
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2022,HYUNDAI,KINGS COUNTY,IONIQ
06-01-24,1,2018,BMW,HALIFAX COUNTY,I3
06-01-24,1,2018,BMW,HALIFAX COUNTY,I3
06-01-24,1,2017,TESLA,HALIFAX COUNTY,X
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL S
06-01-24,1,2021,HYUNDAI,HANTS COUNTY,IONIQ
06-01-24,1,2021,TESLA,INVERNESS COUNTY,MODEL Y
06-01-24,1,2018,TESLA,HALIFAX COUNTY,3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,VOLVO,HALIFAX COUNTY,XC-40
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,TESLA,KINGS COUNTY,3
06-01-24,1,2022,HYUNDAI,KINGS COUNTY,KONA EV
06-01-24,1,2019,TESLA,HALIFAX COUNTY,3
06-01-24,1,2019,AUDI,HALIFAX COUNTY,ESV
06-01-24,1,2022,KIA,HALIFAX COUNTY,NIRO EV
06-01-24,1,2018,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,TESLA,CAPE BRETON COUNTY,MODEL 3
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,FORD,HALIFAX COUNTY,MUSTANG MACH E
06-01-24,1,2017,CHEVROLET,LUNENBURG COUNTY,BOLT
06-01-24,1,2019,CHEVROLET,COLCHESTER COUNTY,BOLT EV
06-01-24,1,2014,CHEVROLET,HALIFAX COUNTY,VOLT
06-01-24,1,2019,TESLA,HANTS COUNTY,3
06-01-24,1,2020,TOYOTA,ANNAPOLIS COUNTY,HIGHLANDER
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,HYUNDAI,COLCHESTER COUNTY,IONIQ 5
06-01-24,1,2022,HYUNDAI,ANNAPOLIS COUNTY,KONA
06-01-24,1,2019,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2017,TESLA,CAPE BRETON COUNTY,MODEL S
06-01-24,1,2022,PORSCHE,HANTS COUNTY,TAYCAN
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,TOYOTA,HALIFAX COUNTY,PRIUS PRIME
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2017,TESLA,LUNENBURG COUNTY,X
06-01-24,1,2021,TESLA,HANTS COUNTY,Y
06-01-24,1,2020,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2022,HYUNDAI,LUNENBURG COUNTY,IONIQ 5
06-01-24,1,2018,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2020,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,TOYOTA,LUNENBURG COUNTY,PRIUS PRIME
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2020,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ5
06-01-24,1,2021,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2022,HYUNDAI,LUNENBURG COUNTY,KONA EV
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,TESLA,KINGS COUNTY,Y
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ5
06-01-24,1,2020,TESLA,HALIFAX COUNTY,3
06-01-24,1,2018,VOLKSWAGEN,HALIFAX COUNTY,E-GOLF
06-01-24,1,2022,BMW,HALIFAX COUNTY,I4 EDRIVE40
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2020,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,3
06-01-24,1,2019,NISSAN,HALIFAX COUNTY,LEAF
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,Y
06-01-24,1,2019,TESLA,HALIFAX COUNTY,3
06-01-24,1,2019,TESLA,HALIFAX COUNTY,3
06-01-24,1,2020,HYUNDAI,HALIFAX COUNTY,IONIQ
06-01-24,1,2019,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2020,VOLKSWAGEN,HALIFAX COUNTY,E GOLF
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,TESLA,COLCHESTER COUNTY,MODEL 3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,KIA,HANTS COUNTY,SORENTO
06-01-24,1,2018,VOLKSWAGEN,COLCHESTER COUNTY,GOLF
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2021,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2022,TESLA,SHELBURNE COUNTY,3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,VOLVO,HALIFAX COUNTY,XC40
06-01-24,1,2021,VOLKSWAGEN,HALIFAX COUNTY,ID 4
06-01-24,1,2019,HYUNDAI,HALIFAX COUNTY,KONA
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,HYUNDAI,ANNAPOLIS COUNTY,IONIQ
06-01-24,1,2022,TESLA,HANTS COUNTY,MODEL 3
06-01-24,1,2021,TESLA,COLCHESTER COUNTY,YGE
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,HYUNDAI,COLCHESTER COUNTY,IONIQ5
06-01-24,1,2022,FORD,COLCHESTER COUNTY,MUSTANG
06-01-24,1,2022,TESLA,COLCHESTER COUNTY,MODEL Y
06-01-24,1,2019,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,HYUNDAI,YARMOUTH COUNTY,KONA
06-01-24,1,2021,TESLA,PICTOU COUNTY,3
06-01-24,1,2020,CHEVROLET,KINGS COUNTY,BOLT
06-01-24,1,2018,TESLA,LUNENBURG COUNTY,3
06-01-24,1,2022,FORD,HALIFAX COUNTY,TRANSIT
06-01-24,1,2022,FORD,COLCHESTER COUNTY,TRANSIT
06-01-24,1,2020,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,FORD,HALIFAX COUNTY,MUSTANG MACH-E
06-01-24,1,2010,TOYOTA,SHELBURNE COUNTY,PRIUS
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2014,FORD,SHELBURNE COUNTY,FOCUS
06-01-24,1,2022,TESLA,HALIFAX COUNTY,Y
06-01-24,1,2022,PORSCHE,HALIFAX COUNTY,TAYCAN
06-01-24,1,2022,TESLA,LUNENBURG COUNTY,MODEL 3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,Y
06-01-24,1,2021,POLESTAR MOTOR VEHICLES,LUNENBURG COUNTY,01-31-00
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,CHEVROLET,CAPE BRETON COUNTY,BOLT
06-01-24,1,2022,TESLA,CAPE BRETON COUNTY,MODEL 3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,CHEVROLET,HALIFAX COUNTY,BOLT EUV
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2017,NISSAN,PICTOU COUNTY,LVL
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,KIA,HANTS COUNTY,SOUL EV (SK3 EV
06-01-24,1,2022,TESLA,HALIFAX COUNTY,3
06-01-24,1,2022,FORD,CAPE BRETON COUNTY,MUSTANG
06-01-24,1,2019,NISSAN,HANTS COUNTY,LEAF
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL Y
06-01-24,1,2022,HYUNDAI,HALIFAX COUNTY,IONIQ 5
06-01-24,1,2022,MERCEDES BENZ,DIGBY COUNTY,EQS580
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,FORD,COLCHESTER COUNTY,TRANSIT
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2021,TESLA,HALIFAX COUNTY,3
06-01-24,1,2020,CHEVROLET,LUNENBURG COUNTY,BOLT
06-01-24,1,2022,HYUNDAI,LUNENBURG COUNTY,KONA EV
06-01-24,1,2022,HYUNDAI,COLCHESTER COUNTY,KONA
06-01-24,1,2020,TESLA,HALIFAX COUNTY,MODEL 3
06-01-24,1,2022,TESLA,HALIFAX COUNTY,MODEL S
06-01-24,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2017,CHEVROLET,HALIFAX COUNTY,BOLT
06-01-24,1,2018,BMW,HALIFAX COUNTY,I3
06-01-24,1,2021,TESLA,QUEENS COUNTY,MSS
06-01-24,1,2022,TESLA,CAPE BRETON COUNTY,MODEL 3
06-01-24,1,2021,TINBOT,ANNAPOLIS COUNTY,ES-1P
