date,number_of_electric_vehicles,vehicle_model_year,vehicle_make,location,vehicle_model,year,month,vehicle_type,day
2024-01-22,1,2023,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Yarmouth County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Hants County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Hants County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Guysborough County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Yarmouth County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Cape Breton County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Halifax County,Elantra,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Hants County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Lunenburg County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Cape Breton County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Kings County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Kings County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Hants County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Antigonish County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Lunenburg County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Cape Breton County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Lunenburg County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Hants County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Yarmouth County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2020,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Cape Breton County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Subaru,Hants County,Solterra,2024,1,,22
2024-01-22,1,2023,Subaru,Halifax County,Solterra,2024,1,,22
2024-01-22,1,2024,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Antigonish County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2024,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2024,Hyundai,Halifax County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2019,Hyundai,Halifax County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Cumberland County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2024,Hyundai,Colchester County,Tucson,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Colchester County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Tucson,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Cape Breton County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Yarmouth County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Colchester County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Antigonish County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Cape Breton County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Queens County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Cape Breton County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Antigonish County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2021,Hyundai,Hants County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Guysborough County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Queens County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Pictou County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Victoria County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Colchester County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Annapolis County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Cumberland County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2020,Hyundai,Halifax County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Annapolis County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Queens County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Santa Fe,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Elantra,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Santa Fe,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2020,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Queens County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Halifax County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2019,Hyundai,Halifax County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Antigonish County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2020,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2020,Hyundai,Hants County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2021,Hyundai,Hants County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Santa Fe,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Halifax County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2020,Hyundai,Cape Breton County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Cumberland County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Antigonish County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Cape Breton County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Lunenburg County,Kona Ev Preferred,2024,1,SUV,22
2024-01-22,1,2020,Hyundai,Halifax County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2021,Hyundai,Annapolis County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Yarmouth County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Annapolis County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2020,Hyundai,Hants County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2021,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2003,Ideal,Cape Breton County,Cargo,2024,1,,22
2024-01-22,1,2023,Subaru,Halifax County,Solterra,2024,1,,22
2024-01-22,1,2023,Subaru,Halifax County,Solterra,2024,1,,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,1978,Caterpillar,Halifax County,Forklift,2024,1,,22
2024-01-22,1,2023,Hyundai,Halifax County,Venue,2024,1,SUV,22
2024-01-22,1,2024,Hyundai,Halifax County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2024,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2024,Hyundai,Halifax County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Cape Breton County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Annapolis County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Cape Breton County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Colchester County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Annapolis County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Hants County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Richmond County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Hants County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Lunenburg County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Cape Breton County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Kings County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Yarmouth County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 6,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Hants County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Shelburne County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Hants County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Genesis Gv60,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Queens County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Richmond County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Annapolis County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Tucson,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Pictou County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2018,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Shelburne County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Cape Breton County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Colchester County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Yarmouth County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Pictou County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2020,Hyundai,Halifax County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Hants County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Pictou County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2023,Hyundai,Halifax County,Genesis Gv60,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Colchester County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2020,Hyundai,Pictou County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Colchester County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Hants County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Yarmouth County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Annapolis County,Ioniq Ev,2024,1,Sedan,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2020,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Lunenburg County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2019,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2021,Hyundai,Halifax County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Kona Ev,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Kings County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
2024-01-22,1,2022,Hyundai,Halifax County,Ioniq 5,2024,1,SUV,22
